productType,variantId,id,sku,categories,prices,tax,name.en,name.de,name.it,description.en,description.de,description.it,slug.en,slug.de,slug.it,metaTitle.en,metaDescription.en,metaKeywords.en,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,colorFreeDefinition.de,colorFreeDefinition.it,details.en,details.de,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew
,19,,M0E20000000E3NH,,EUR 11875;EUR 7787 b2b;BE-EUR 9500;BG-EUR 9500;DK-EUR 9500;DE-EUR 9500;EE-EUR 9500;FI-EUR 9500;FR-EUR 9500;GR-EUR 9500;IE-EUR 9500;IT-EUR 9500;HR-EUR 9500;LV-EUR 9500;LT-EUR 9500;LU-EUR 9500;MT-EUR 9500;NL-EUR 9500;AT-EUR 9500;PL-EUR 9500;PT-EUR 9500;RO-EUR 9500;SE-EUR 9500;SK-EUR 9500;SI-EUR 9500;ES-EUR 9500;CZ-EUR 9500;HU-EUR 9500;GB-EUR 9500;CY-EUR 9500,,,,,,,,,,,,,,S2866 170 YELLOW,79988,M0E20000000E3NH,79988,saucony,no,,43,43,yellow,yellow-blue,,,,,,sporty,men,s15,true,,,
,20,,M0E20000000E3NI,,EUR 11875;EUR 7787 b2b;BE-EUR 9500;BG-EUR 9500;DK-EUR 9500;DE-EUR 9500;EE-EUR 9500;FI-EUR 9500;FR-EUR 9500;GR-EUR 9500;IE-EUR 9500;IT-EUR 9500;HR-EUR 9500;LV-EUR 9500;LT-EUR 9500;LU-EUR 9500;MT-EUR 9500;NL-EUR 9500;AT-EUR 9500;PL-EUR 9500;PT-EUR 9500;RO-EUR 9500;SE-EUR 9500;SK-EUR 9500;SI-EUR 9500;ES-EUR 9500;CZ-EUR 9500;HU-EUR 9500;GB-EUR 9500;CY-EUR 9500,,,,,,,,,,,,,,S2866 170 YELLOW,79988,M0E20000000E3NI,79988,saucony,no,,43.5,43.5,yellow,yellow-blue,,,,,,sporty,men,s15,,,,
,21,,M0E20000000E3NJ,,EUR 11875;EUR 7787 b2b;BE-EUR 9500;BG-EUR 9500;DK-EUR 9500;DE-EUR 9500;EE-EUR 9500;FI-EUR 9500;FR-EUR 9500;GR-EUR 9500;IE-EUR 9500;IT-EUR 9500;HR-EUR 9500;LV-EUR 9500;LT-EUR 9500;LU-EUR 9500;MT-EUR 9500;NL-EUR 9500;AT-EUR 9500;PL-EUR 9500;PT-EUR 9500;RO-EUR 9500;SE-EUR 9500;SK-EUR 9500;SI-EUR 9500;ES-EUR 9500;CZ-EUR 9500;HU-EUR 9500;GB-EUR 9500;CY-EUR 9500,,,,,,,,,,,,,,S2866 170 YELLOW,79988,M0E20000000E3NJ,79988,saucony,no,,44,44,yellow,yellow-blue,,,,,,sporty,men,s15,true,,,
,22,,M0E20000000E3NK,,EUR 11875;EUR 7787 b2b;BE-EUR 9500;BG-EUR 9500;DK-EUR 9500;DE-EUR 9500;EE-EUR 9500;FI-EUR 9500;FR-EUR 9500;GR-EUR 9500;IE-EUR 9500;IT-EUR 9500;HR-EUR 9500;LV-EUR 9500;LT-EUR 9500;LU-EUR 9500;MT-EUR 9500;NL-EUR 9500;AT-EUR 9500;PL-EUR 9500;PT-EUR 9500;RO-EUR 9500;SE-EUR 9500;SK-EUR 9500;SI-EUR 9500;ES-EUR 9500;CZ-EUR 9500;HU-EUR 9500;GB-EUR 9500;CY-EUR 9500,,,,,,,,,,,,,,S2866 170 YELLOW,79988,M0E20000000E3NK,79988,saucony,no,,44.5,44.5,yellow,yellow-blue,,,,,,sporty,men,s15,true,,,
,23,,M0E20000000E3NL,,EUR 11875;EUR 7787 b2b;BE-EUR 9500;BG-EUR 9500;DK-EUR 9500;DE-EUR 9500;EE-EUR 9500;FI-EUR 9500;FR-EUR 9500;GR-EUR 9500;IE-EUR 9500;IT-EUR 9500;HR-EUR 9500;LV-EUR 9500;LT-EUR 9500;LU-EUR 9500;MT-EUR 9500;NL-EUR 9500;AT-EUR 9500;PL-EUR 9500;PT-EUR 9500;RO-EUR 9500;SE-EUR 9500;SK-EUR 9500;SI-EUR 9500;ES-EUR 9500;CZ-EUR 9500;HU-EUR 9500;GB-EUR 9500;CY-EUR 9500,,,,,,,,,,,,,,S2866 170 YELLOW,79988,M0E20000000E3NL,79988,saucony,no,,45,45,yellow,yellow-blue,,,,,,sporty,men,s15,,,,
,24,,M0E20000000E3NM,,EUR 11875;EUR 7787 b2b;BE-EUR 9500;BG-EUR 9500;DK-EUR 9500;DE-EUR 9500;EE-EUR 9500;FI-EUR 9500;FR-EUR 9500;GR-EUR 9500;IE-EUR 9500;IT-EUR 9500;HR-EUR 9500;LV-EUR 9500;LT-EUR 9500;LU-EUR 9500;MT-EUR 9500;NL-EUR 9500;AT-EUR 9500;PL-EUR 9500;PT-EUR 9500;RO-EUR 9500;SE-EUR 9500;SK-EUR 9500;SI-EUR 9500;ES-EUR 9500;CZ-EUR 9500;HU-EUR 9500;GB-EUR 9500;CY-EUR 9500,,,,,,,,,,,,,,S2866 170 YELLOW,79988,M0E20000000E3NM,79988,saucony,no,,45.5,45.5,yellow,yellow-blue,,,,,,sporty,men,s15,,,,
,25,,M0E20000000E3NN,,EUR 11875;EUR 7787 b2b;BE-EUR 9500;BG-EUR 9500;DK-EUR 9500;DE-EUR 9500;EE-EUR 9500;FI-EUR 9500;FR-EUR 9500;GR-EUR 9500;IE-EUR 9500;IT-EUR 9500;HR-EUR 9500;LV-EUR 9500;LT-EUR 9500;LU-EUR 9500;MT-EUR 9500;NL-EUR 9500;AT-EUR 9500;PL-EUR 9500;PT-EUR 9500;RO-EUR 9500;SE-EUR 9500;SK-EUR 9500;SI-EUR 9500;ES-EUR 9500;CZ-EUR 9500;HU-EUR 9500;GB-EUR 9500;CY-EUR 9500,,,,,,,,,,,,,,S2866 170 YELLOW,79988,M0E20000000E3NN,79988,saucony,no,,46,46,yellow,yellow-blue,,,,,,sporty,men,s15,,,,
main,1,fd704a5d-9e90-4a01-beae-67a04de5a27f,M0E20000000EL8G,MEN>shoes>loafers,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,standard,Espadrille “Origine“ Havaianas olive,Espadrilles „Origine“ Havaianas oliv,Espadrillas “Origine“ Havaianas oliva,,,,havaianas-espadrille-origine-olive,havaianas-espadrilles-origine-oliv,havaianas-espadrillas-origine-oliva,,,,4131864 0869,82371,M0E20000000EL8G,82371,havaianas,no,,34,34,oliv,olive,oliv,oliva,,,,sporty,men,s15,,,,
,2,,M0E20000000EL8H,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8H,82371,havaianas,no,,34.5,34.5,oliv,olive,,,,,,sporty,men,s15,,,,
,3,,M0E20000000EL8I,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8I,82371,havaianas,no,,35,35,oliv,olive,,,,,,sporty,men,s15,,,,
,4,,M0E20000000EL8J,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8J,82371,havaianas,no,,35.5,35.5,oliv,olive,,,,,,sporty,men,s15,,,,
,5,,M0E20000000EL8K,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8K,82371,havaianas,no,,36,36,oliv,olive,,,,,,sporty,men,s15,,,,
,6,,M0E20000000EL8L,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8L,82371,havaianas,no,,36.5,36.5,oliv,olive,,,,,,sporty,men,s15,,,,
,7,,M0E20000000EL8M,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8M,82371,havaianas,no,,37,37,oliv,olive,,,,,,sporty,men,s15,,,,
,8,,M0E20000000EL8N,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8N,82371,havaianas,no,,37.5,37.5,oliv,olive,,,,,,sporty,men,s15,,,,
,9,,M0E20000000EL8O,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8O,82371,havaianas,no,,38,38,oliv,olive,,,,,,sporty,men,s15,,,,
,10,,M0E20000000EL8P,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8P,82371,havaianas,no,,38.5,38.5,oliv,olive,,,,,,sporty,men,s15,,,,
,11,,M0E20000000EL8Q,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8Q,82371,havaianas,no,,39,39,oliv,olive,,,,,,sporty,men,s15,,,,
,12,,M0E20000000EL8R,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8R,82371,havaianas,no,,39.5,39.5,oliv,olive,,,,,,sporty,men,s15,,,,
,13,,M0E20000000EL8S,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8S,82371,havaianas,no,,40,40,oliv,olive,,,,,,sporty,men,s15,,,,
,14,,M0E20000000EL8T,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8T,82371,havaianas,no,,40.5,40.5,oliv,olive,,,,,,sporty,men,s15,,,,
,15,,M0E20000000EL8U,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8U,82371,havaianas,no,,41,41,oliv,olive,,,,,,sporty,men,s15,true,,,
,16,,M0E20000000EL8V,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8V,82371,havaianas,no,,41.5,41.5,oliv,olive,,,,,,sporty,men,s15,,,,
,17,,M0E20000000EL8W,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8W,82371,havaianas,no,,42,42,oliv,olive,,,,,,sporty,men,s15,true,,,
,18,,M0E20000000EL8X,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8X,82371,havaianas,no,,42.5,42.5,oliv,olive,,,,,,sporty,men,s15,,,,
,19,,M0E20000000EL8Y,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8Y,82371,havaianas,no,,43,43,oliv,olive,,,,,,sporty,men,s15,true,,,
,20,,M0E20000000EL8Z,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL8Z,82371,havaianas,no,,43.5,43.5,oliv,olive,,,,,,sporty,men,s15,,,,
,21,,M0E20000000EL90,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL90,82371,havaianas,no,,44,44,oliv,olive,,,,,,sporty,men,s15,true,,,
,22,,M0E20000000EL91,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL91,82371,havaianas,no,,44.5,44.5,oliv,olive,,,,,,sporty,men,s15,,,,
,23,,M0E20000000EL92,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL92,82371,havaianas,no,,45,45,oliv,olive,,,,,,sporty,men,s15,true,,,
,24,,M0E20000000EL93,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL93,82371,havaianas,no,,45.5,45.5,oliv,olive,,,,,,sporty,men,s15,,,,
,25,,M0E20000000EL94,,EUR 4375;EUR 2869 b2b;BE-EUR 3500;BG-EUR 3500;DK-EUR 3500;DE-EUR 3500;EE-EUR 3500;FI-EUR 3500;FR-EUR 3500;GR-EUR 3500;IE-EUR 3500;IT-EUR 3500;HR-EUR 3500;LV-EUR 3500;LT-EUR 3500;LU-EUR 3500;MT-EUR 3500;NL-EUR 3500;AT-EUR 3500;PL-EUR 3500;PT-EUR 3500;RO-EUR 3500;SE-EUR 3500;SK-EUR 3500;SI-EUR 3500;ES-EUR 3500;CZ-EUR 3500;HU-EUR 3500;GB-EUR 3500;CY-EUR 3500,,,,,,,,,,,,,,4131864 0869,82371,M0E20000000EL94,82371,havaianas,no,,46,46,oliv,olive,,,,,,sporty,men,s15,,,,
main,1,c226e0e7-a87b-4f01-bc1d-30f63d01492c,A0E200000001YMG,WOMEN>bags>umhängetaschen;WOMEN>bags>handtaschen,EUR 45000;EUR 29508 b2b;BE-EUR 36000;BG-EUR 36000;DK-EUR 36000;DE-EUR 36000;EE-EUR 36000;FI-EUR 36000;FR-EUR 36000;GR-EUR 36000;IE-EUR 36000;IT-EUR 36000;HR-EUR 36000;LV-EUR 36000;LT-EUR 36000;LU-EUR 36000;MT-EUR 36000;NL-EUR 36000;AT-EUR 36000;PL-EUR 36000;PT-EUR 36000;RO-EUR 36000;SE-EUR 36000;SK-EUR 36000;SI-EUR 36000;ES-EUR 36000;CZ-EUR 36000;HU-EUR 36000;GB-EUR 36000;CY-EUR 36000,standard,Bag ”Selma” large Michael Kors black,Tasche „Selma” large Michael Kors schwarz,Borsa ”Selma” large Michael Kors nero,,,,michael-kors-bag-selma-30T3SLMS7L-black,michael-kors-handtasche-selma-30T3SLMS7L-schwarz,michael-kors-borsa-selma-30T3SLMS7L-nero,,,,30T3SLMS7L 001 BLK,72969,A0E200000001YMG,72969,michaelkors,no,,oneSize,one size,black,black,schwarz,nero,,,,sporty,women,s15,true,,,
